SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,4,0,0,0,10,13,16,17,19,23,26,8,141,4,0,0,0,3,9,0,4,3,11,4,0,45,4,3,4,0,4,9,15,43,38,47,40,4,212,0,0,0,0,4,5,7,4,4,7,10,0,40,0,0,0,3,0,6,6,0,0,0,0,0,21,5,5,3,0,9,24,23,55,43,71,61,3,314,0,0,0,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,3,0,3,3,6,0,0,18,0,0,0,0,0,4,0,4,0,3,0,0,13,0,0,0,0,0,0,0,3,7,0,4,0,14,0,0,0,6,0,4,8,14,11,10,4,4,55,14,6,4,9,18,39,47,90,75,106,87,16,513,14,0,4,3,4,14,7,23,16,35,16,3,146,5,0,0,3,0,4,7,7,3,4,0,0,38,3,5,0,4,7,9,11,29,44,57,44,6,216,3,3,0,3,0
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,0,0,0,3,0,0,0,7,4,13,8,3,43,0,0,0,0,0,3,3,7,0,4,21,0,45,3,0,0,0,0,4,8,12,12,16,38,4,98,6,0,0,0,0,3,3,7,8,3,7,3,37,0,0,0,0,4,5,7,0,0,0,5,0,16,14,0,0,0,4,13,18,24,15,33,70,8,196,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,4,0,3,6,0,27,18,5,0,7,7,13,21,32,25,42,86,11,264,7,0,0,0,5,0,5,10,7,6,17,6,51,0,0,0,0,0,3,0,0,3,10,13,5,42,3,0,0,0,0,3,9,9,9,18,49,5,105,5,0,0,0,0
801061070,9,0,0,5,0,5,4,12,7,16,21,0,79,0,0,0,0,0,4,0,3,0,4,7,0,23,5,0,0,0,0,6,9,12,7,10,25,4,73,5,0,0,0,0,4,6,0,3,5,9,0,35,0,0,0,0,0,4,0,4,0,3,10,0,22,7,4,0,0,7,15,12,21,10,24,53,8,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,15,17,5,0,0,6,23,18,40,15,40,81,9,256,4,6,0,0,8,3,0,14,12,19,17,0,85,0,0,0,0,0,3,6,0,0,3,10,0,21,0,0,3,0,0,0,0,10,5,11,33,0,71,0,0,0,0,0
801061129,6,0,0,0,0,4,10,9,6,14,14,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,13,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,10,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,10,9,11,19,29,3,88,0,0,0,0,0,9,5,17,11,7,11,0,62,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,4,6,4,0,18,0,0,0,0,0
801061130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061131,0,3,0,0,0,5,8,25,18,20,17,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,9,8,0,36,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,5,9,7,7,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,3,0,5,5,0,20,4,3,0,0,7,12,12,40,26,36,33,6,174,9,0,0,9,3,19,22,36,27,26,18,8,171,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,7,10,8,15,16,0,62,0,0,0,0,0
801071071,3,8,3,0,5,16,18,52,53,37,18,4,214,0,0,0,0,8,12,8,16,23,3,5,0,83,5,3,4,6,11,38,30,113,79,58,22,10,373,0,0,0,0,0,4,10,15,13,7,10,0,63,0,0,0,0,5,5,8,18,9,10,4,4,75,10,4,4,6,18,57,65,166,129,84,35,19,590,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,4,9,6,7,6,3,0,0,43,0,0,0,0,0,7,8,9,3,0,0,0,26,0,0,0,4,4,8,9,9,6,0,0,0,32,0,0,0,7,8,20,23,21,17,7,0,0,107,9,12,8,15,36,92,100,238,194,128,51,23,911,13,3,0,8,7,24,28,63,33,21,14,6,224,0,0,0,3,0,3,11,14,7,4,4,5,61,6,3,3,9,9,24,43,113,53,47,21,7,324,0,3,0,6,0
801071072,0,3,0,8,7,8,10,22,25,6,10,3,108,4,0,0,0,8,7,13,6,13,9,0,0,52,0,3,4,0,7,11,23,35,44,31,9,0,171,0,0,0,3,4,6,3,9,4,0,0,0,44,0,0,0,0,6,6,3,5,3,0,3,0,37,8,6,10,8,16,26,44,60,60,39,20,8,294,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,3,4,0,4,3,0,0,0,26,0,0,0,0,0,4,3,0,0,0,0,0,16,4,0,4,0,4,3,4,3,0,0,0,0,26,5,3,4,5,6,16,11,16,9,4,4,0,76,14,10,11,10,25,49,65,101,93,58,33,8,477,4,0,0,5,0,16,12,36,12,10,5,0,106,0,0,0,0,0,0,3,6,11,5,0,0,30,0,0,0,0,4,9,23,54,25,33,3,0,160,8,0,0,0,0
801071073,9,4,3,8,4,23,21,44,49,32,16,9,220,0,0,0,0,6,7,12,18,16,16,6,0,81,7,4,3,5,5,20,36,73,57,55,15,10,299,6,3,3,8,5,20,11,23,17,6,6,3,100,4,0,3,3,5,10,12,18,12,10,6,5,87,15,6,10,19,21,53,73,129,94,87,40,14,567,0,0,0,0,0,4,0,5,5,0,0,0,20,0,0,0,0,4,6,6,9,11,0,0,0,49,0,6,0,0,0,4,7,9,5,4,0,0,36,3,0,3,8,4,9,0,7,0,0,0,0,30,10,6,4,7,9,22,20,33,12,9,3,0,137,28,17,17,38,34,105,111,205,155,131,55,25,921,12,8,4,9,3,22,30,73,32,27,11,3,236,0,0,0,0,0,6,4,18,10,8,0,0,54,3,0,3,3,0,20,37,97,69,36,12,8,292,3,8,0,3,0
801071074,6,0,3,8,12,22,29,41,44,34,10,8,214,0,0,0,0,0,7,14,10,6,5,6,0,55,3,0,0,6,0,21,41,83,64,35,9,5,280,0,6,5,0,3,9,5,14,3,12,3,3,74,0,0,4,9,7,14,13,17,10,5,4,4,89,10,6,9,19,11,56,77,122,91,66,19,12,496,0,0,0,0,0,0,4,6,3,0,0,0,20,0,0,0,0,4,3,3,16,6,7,0,0,40,3,0,6,0,0,3,8,4,0,0,0,0,22,0,0,4,0,4,12,11,12,0,5,0,0,44,4,0,6,4,9,19,21,39,15,15,6,3,125,15,4,18,32,27,103,123,194,140,108,33,26,836,0,4,4,4,18,22,31,44,42,26,7,11,209,0,0,0,0,0,3,6,27,11,10,0,4,63,0,0,0,0,3,26,31,91,56,28,9,8,264,0,0,0,3,3
801071075,4,0,3,8,7,15,22,49,35,20,17,3,189,0,0,0,0,3,12,18,28,12,11,5,4,103,0,3,0,5,9,33,36,80,66,60,21,0,323,4,0,0,0,7,9,12,16,18,15,12,3,92,3,6,0,0,7,11,14,15,15,11,5,5,79,6,9,4,6,28,62,76,144,115,90,49,10,600,0,0,0,5,0,5,9,7,0,0,0,0,23,0,0,0,3,0,4,8,10,6,0,0,0,36,0,0,0,0,0,3,4,6,0,0,0,0,22,0,3,0,4,3,4,4,3,3,0,0,0,27,0,3,0,9,9,17,19,25,10,6,3,3,109,13,12,7,21,41,97,122,216,156,122,65,20,893,12,3,10,8,4,17,17,44,24,14,11,7,162,0,0,0,4,0,5,16,17,5,20,6,0,69,6,0,0,0,4,13,28,91,53,57,9,7,276,0,3,5,11,4
801071076,11,6,4,3,4,6,8,25,13,15,10,3,101,0,0,0,0,0,9,6,6,4,11,8,0,43,0,0,0,0,5,6,12,22,33,38,18,3,153,0,0,0,0,3,13,10,10,7,11,3,3,66,6,0,0,0,5,7,0,7,4,7,3,6,54,13,0,6,6,16,35,33,51,50,64,34,13,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,3,4,6,0,7,6,0,38,15,8,6,14,19,43,50,78,68,86,45,16,453,7,3,5,4,0,12,14,33,14,15,14,4,120,0,0,4,0,0,5,0,8,6,8,7,0,33,0,0,0,0,0,5,8,31,37,43,18,0,146,8,0,0,0,3
801071077,0,0,0,4,0,6,13,18,20,10,5,4,90,4,0,0,0,4,0,8,11,0,4,0,0,31,0,6,0,4,0,10,19,37,30,20,5,0,129,0,5,3,0,4,5,6,9,10,7,0,0,42,0,4,3,0,0,0,3,18,0,7,0,4,47,3,7,9,6,10,19,37,67,42,38,7,8,255,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,5,3,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,14,3,3,0,3,0,10,8,12,3,7,0,0,47,11,13,9,14,13,42,53,100,70,53,7,11,396,12,4,0,0,0,8,9,34,16,6,3,0,105,0,0,0,0,0,0,0,3,10,5,0,0,27,0,0,0,0,4,4,11,51,26,10,6,7,119,5,0,0,0,6
801071078,13,5,3,13,11,23,29,80,61,42,16,8,302,4,5,0,0,0,19,19,23,17,11,13,3,121,8,7,3,4,9,35,50,121,89,65,20,15,414,4,0,0,7,8,14,18,31,21,11,6,0,131,0,0,4,3,4,12,18,15,15,18,8,8,102,18,15,12,16,21,74,102,193,138,106,39,28,769,0,0,0,0,3,0,3,7,3,0,0,0,23,0,0,0,0,3,7,13,21,11,0,0,4,62,0,0,0,5,0,11,7,10,0,6,0,0,35,4,3,0,4,3,6,9,8,0,3,0,0,46,6,3,0,9,10,34,31,42,12,6,0,3,167,32,20,20,33,43,135,171,318,216,157,60,41,1241,14,7,3,0,12,29,39,67,41,26,16,4,276,0,0,0,0,0,4,15,12,22,11,3,0,72,11,0,6,0,9,28,54,122,61,54,20,8,369,7,0,0,7,5
801071079,4,4,0,5,0,10,13,27,14,21,9,3,106,0,0,0,0,0,3,0,9,8,8,0,0,35,5,0,0,0,3,7,22,39,34,27,6,6,148,3,0,0,0,0,9,9,9,9,3,5,0,50,0,3,0,0,4,7,4,12,9,5,3,3,47,6,3,8,3,12,28,36,61,58,42,13,12,280,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,5,3,0,0,5,3,0,0,23,0,0,0,0,0,3,0,3,3,3,0,0,14,0,0,5,3,3,5,0,6,0,0,0,0,25,4,0,6,3,4,15,9,14,6,11,0,3,66,15,10,7,8,19,51,53,103,73,69,22,18,455,7,3,5,0,0,7,10,30,22,18,5,0,119,4,0,0,3,0,7,0,9,8,3,3,3,38,4,0,6,5,3,5,19,45,46,24,12,0,164,6,0,0,0,0
801071080,4,0,0,0,3,8,8,8,11,6,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,4,5,0,0,0,19,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,3,5,9,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,0,6,0,6,0,0,18,9,0,0,0,0,19,10,18,13,12,6,4,98,3,0,0,0,0,7,19,15,3,3,0,0,51,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,5,4,4,4,6,0,0,0,22,0,0,0,0,0
801071081,6,0,7,3,8,24,20,46,32,29,4,7,175,3,0,0,0,0,6,9,9,4,3,0,0,50,7,3,0,4,10,14,19,74,38,30,12,9,222,0,4,0,0,0,7,8,13,10,6,0,5,50,0,0,0,3,5,11,8,15,9,7,3,0,58,10,11,3,11,19,39,47,109,59,43,15,16,383,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,14,12,6,3,0,0,50,0,0,0,4,0,4,8,0,0,5,0,0,20,0,0,0,0,0,15,6,6,0,0,6,0,31,0,0,0,7,4,28,30,17,12,3,5,0,109,16,13,9,18,26,81,96,172,101,78,16,25,663,8,0,0,4,4,19,23,43,23,15,4,4,146,3,0,0,0,0,0,3,3,8,6,0,0,28,4,0,0,0,4,8,24,88,54,30,10,9,238,0,0,4,5,3
801071082,26,4,14,24,30,71,43,104,95,68,28,20,530,4,5,0,0,5,14,13,46,25,19,3,7,140,16,10,5,9,17,59,95,187,147,113,41,14,708,5,3,3,4,9,22,23,29,26,20,13,3,166,14,6,0,12,12,29,25,28,10,12,4,9,157,37,22,12,29,37,133,156,286,205,162,64,31,1175,3,0,0,3,3,4,3,9,4,0,0,0,36,0,3,0,6,6,16,19,23,9,11,9,3,95,0,0,0,4,9,9,10,11,3,5,0,3,55,0,5,3,8,6,14,16,25,9,5,0,5,83,3,8,3,15,20,49,44,66,25,15,9,6,263,73,32,31,66,91,251,244,456,323,246,100,55,1971,47,20,8,15,21,47,52,103,65,29,14,11,435,3,0,9,3,0,12,26,30,20,12,13,6,139,15,6,9,9,11,52,88,218,157,104,34,22,717,11,7,4,10,5
801071083,0,0,3,0,3,6,4,10,4,13,13,0,48,0,0,0,0,0,0,6,10,5,4,3,3,29,0,0,0,4,0,3,14,15,14,17,7,0,73,5,0,0,0,0,0,0,13,3,0,0,5,29,4,0,0,0,0,0,0,0,6,5,0,0,21,9,3,0,3,3,10,25,37,24,28,11,8,152,0,0,0,0,0,3,0,8,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,6,0,0,3,26,8,3,4,7,4,21,28,55,31,35,19,8,226,4,0,0,0,0,0,5,12,12,7,4,3,42,0,0,0,0,0,0,5,3,3,0,0,0,16,0,0,0,0,0,5,3,21,15,15,5,5,82,8,0,0,0,0
801071084,5,9,0,8,14,27,16,33,29,29,13,4,180,0,0,0,0,0,11,10,9,7,14,4,3,61,3,0,4,6,0,18,30,51,48,42,7,4,216,0,0,3,4,4,7,9,15,8,9,3,0,78,6,0,0,4,0,9,12,4,12,3,4,3,59,9,3,6,10,8,46,60,83,68,67,20,13,411,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,3,3,9,0,0,0,27,4,0,0,0,3,0,7,6,0,0,0,0,23,0,0,4,6,3,10,6,12,0,0,0,0,37,4,0,4,8,5,19,18,24,13,0,0,0,95,18,18,12,27,25,88,90,136,112,101,36,24,686,12,3,3,7,5,17,10,39,23,13,15,7,163,0,0,0,0,0,6,6,9,8,10,0,0,42,6,0,0,5,6,10,21,74,46,33,14,4,218,3,3,3,5,0
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,0,0,0,0,0,0,6,14,7,5,4,0,44,0,0,0,0,0,5,4,3,4,0,0,0,20,0,4,0,0,0,0,13,15,12,10,7,0,67,0,6,0,3,0,4,0,4,4,0,0,3,30,0,0,0,0,0,0,5,4,0,0,0,3,19,0,9,4,0,3,14,19,29,23,17,11,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,3,5,0,0,0,0,11,0,0,3,0,0,8,3,3,3,0,0,0,31,4,5,8,7,9,21,32,49,34,26,13,10,213,4,0,0,3,0,6,5,13,9,7,0,0,56,0,0,0,0,0,0,4,6,3,0,0,0,16,0,0,3,0,0,3,9,20,11,10,9,0,63,0,0,0,0,0
801071087,7,6,0,4,4,13,11,26,21,22,5,10,141,0,0,0,0,0,0,0,4,7,3,0,0,20,0,0,0,4,4,10,30,50,31,11,5,7,157,0,0,0,3,0,3,9,6,0,0,0,3,25,3,0,5,4,4,13,3,15,0,7,3,3,54,3,0,4,10,12,27,42,81,42,22,3,15,260,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,4,0,7,7,5,0,0,0,0,29,0,0,0,0,0,3,5,4,5,0,0,4,24,0,0,0,0,3,5,4,6,0,0,0,0,27,3,0,4,7,4,17,13,14,7,0,0,5,76,20,4,11,21,13,64,75,127,68,46,12,32,480,4,4,0,0,5,18,11,28,10,10,0,3,104,0,0,0,0,0,6,5,10,6,0,0,0,22,0,0,0,0,0,10,21,65,30,12,3,7,158,0,0,0,0,0
