sal_code,sal_name,state,latitude,longitude,area_km2,sa2_mappings,police_district,police_mapping_confidence,classification_type,economic_base,last_updated,data_source
50848,Lesley,WA,-32.136012487633856,116.24298029305379,1.106488751412321e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50849,Lesmurdie,WA,-32.00735887304892,116.04531576976369,1.3181449173469098e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50850,Lexia,WA,-31.778995510121412,115.91943231728922,2.4478204728965774e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50851,Lime Lake,WA,-33.4018833636089,117.37890754531871,1.093555920463488e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50852,Linfarne,WA,-34.16166208173119,116.11325770544545,3.0799649067153542e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50853,Little Grove,WA,-35.06965122687679,117.8674935264356,3.8987145608930126e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50854,Little Italy,WA,-32.66653539903264,119.12843085188264,3.928158629753582e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50855,Little Sandy Desert,WA,-24.771493300960806,122.74158115170334,1.066297371963402e-05,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50856,Lockier,WA,-29.182632907866797,115.33534500330266,7.630086737352964e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50857,Lockridge,WA,-31.88166457825899,115.95031800825686,1.3973254055967918e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50858,Lockyer (WA),WA,-35.00609029685164,117.85580452795483,1.3277507844545263e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50859,Lol Gray,WA,-32.740092032343085,117.02825500855002,6.114059359565793e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50860,Londonderry (WA),WA,-31.222829268876396,121.27590612612825,1.0245259281741558e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50861,Lort River,WA,-33.33464426431225,121.38444034924966,9.97162946680515e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50862,Lowden,WA,-33.53422127517878,115.96493136758839,4.342041814164445e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50863,Lower Chittering,WA,-31.555337658325488,116.09317285213587,1.1210305358968545e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50864,Lower Hotham,WA,-32.933133132516744,116.37809006719078,1.1426162656294188e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50865,Lower King,WA,-34.94708912417096,117.93933585884633,8.953456996106307e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50866,Lowlands,WA,-35.05627130515412,117.50492451442153,3.943068492563269e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50867,Ludlow,WA,-33.6086506295171,115.50413084355256,4.77827251307851e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50868,Lumeah (WA),WA,-34.00562272062032,117.25877214523099,3.186958964303295e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50869,Lyalls Mill,WA,-33.46270553173674,116.10742938401614,3.765789156316532e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50870,Lyndon,WA,-23.326736322218185,114.51326374258159,8.049182816345169e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50871,Lynwood (WA),WA,-32.040118147058266,115.92887841217177,1.7001894601297663e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50872,Macleod (WA),WA,-24.208724553262126,113.71595415128404,5.27813682620805e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50873,Maddington,WA,-32.04761355851115,115.99580455835668,1.0354827976727146e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50874,Madeley,WA,-31.81083088935762,115.82768146873389,2.760066493223905e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50875,Madora Bay,WA,-32.46949977546611,115.75264530484499,3.557646811884824e-10,[],,0.0,Urban,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50876,Madura,WA,-31.913571317030613,127.02323199888228,7.852662231190254e-07,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50877,Magenta (WA),WA,-33.412926311850555,119.2808877784805,7.96852829714398e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50878,Magitup,WA,-34.143117969978064,118.15212235887377,2.336251753324867e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50879,Mahogany Creek,WA,-31.916707872167095,116.13170834939694,5.590931527201864e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50880,Mahomets Flats,WA,-28.791942361303857,114.61329976638335,8.381692432926423e-11,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50881,Maida Vale,WA,-31.95644765355306,116.02280156451293,7.868745891347098e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50882,Maitland (WA),WA,-21.048782816666048,116.69543949779838,2.2276702616089374e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50883,Malabaine,WA,-31.60635214657706,116.73946758723147,4.844428727416048e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50884,Malaga,WA,-31.858579538896148,115.89423780486118,6.269678538304687e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50885,Malebelling,WA,-31.83771563643416,116.90167173613673,8.966286877626546e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50886,Mallee Hill,WA,-33.22247473918056,118.69578657252195,6.419687408218665e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50887,Malmalling,WA,-31.968707135157818,116.35868207083467,8.410489611322684e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50888,Malyalling,WA,-32.71902218934529,117.59239974131829,1.1268239849256489e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50889,Mandogalup,WA,-32.19289184769782,115.84350629405715,6.609403561931189e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50890,Mandurah,WA,-32.526422930212036,115.73361630458912,6.868642215771455e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50891,Manjimup,WA,-34.24551681128824,116.14430667645951,2.196076297351755e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50892,Manmanning,WA,-30.885826361420193,117.15807229739123,3.935306417390012e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50893,Manning,WA,-32.01335291052332,115.86968607133394,1.6493238579694103e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50894,Mantamaru,WA,-25.859719443591796,127.67555636558721,4.352682790083997e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50895,Manypeaks,WA,-34.831686769714224,118.19792572881097,3.3032001837642334e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50896,Marangaroo,WA,-31.82764667110864,115.83774630660656,4.5662488572681643e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50897,Maranup,WA,-33.95305517652991,116.01085754144577,1.065787746540229e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50898,Marbelup,WA,-34.97558031585407,117.74844078245845,5.892873180985962e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50899,Marble Bar,WA,-21.15542547643723,119.67897879465937,3.045950916112605e-06,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50900,Marchagee,WA,-30.01917645036398,116.15861098039828,5.2173229967619135e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50901,Mardella,WA,-32.32264079878027,115.93341117453771,6.164773208033795e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50902,Mardie,WA,-21.183164998016547,116.14959575652557,3.2808063639026407e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50903,Margaret River (WA),WA,-33.96888631810992,115.05543278411955,5.9843665703659736e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50904,Mariginiup,WA,-31.71104594728033,115.84321786301632,2.311324794989432e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50905,Marmion,WA,-31.84156255353012,115.75692771148148,1.0916315648591303e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50906,Marne,WA,-30.476303187894597,116.66477206006574,7.467853862374215e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50907,Marracoonda,WA,-33.666824306013076,117.4593669668466,5.6252093274556635e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50908,Marradong,WA,-32.899337702205635,116.47778151636068,3.1136448517596237e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50909,Marrah,WA,-28.434119745093753,114.96658848862205,9.836005290858413e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50910,Marrinup,WA,-32.67242665876509,116.01130785470178,4.275993836116735e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50911,Martin,WA,-32.07551418325669,116.04554644509855,2.712693733021488e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50912,Marvel Loch,WA,-31.534425249529622,119.4184439837786,8.029437826976115e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50913,Marybrook,WA,-33.671182217038634,115.20046564156414,1.4875571997639108e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50914,Massey Bay,WA,-24.90406475441263,113.67746555705682,3.455228747995926e-10,[],,0.0,Tourist,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50915,Maya,WA,-29.856162125767526,116.56379149539006,5.335045826866e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50916,Mayanup,WA,-33.95500748761373,116.484708950761,3.7473356354841976e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50917,Maylands (WA),WA,-31.93693686105885,115.90010782365219,4.773263659373364e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50918,McAlinden,WA,-33.615747424494906,116.3154286565515,2.704134446515357e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50919,McBeath,WA,-18.242874194293222,127.68677175505432,1.0414172445026728e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50920,McKail,WA,-34.98531285749542,117.83011540565128,9.749750288692648e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50921,Meadow,WA,-26.82721564213415,114.63219485197199,7.568634534326818e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50922,Meadow Springs,WA,-32.49655341851646,115.75352740540828,4.659193203277854e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50923,Meckering,WA,-31.605660821500475,116.98984077748271,2.0533093702545047e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50924,Meda,WA,-17.28833105211742,124.02019286903293,4.1669098492822156e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50925,Medina,WA,-32.234048777430985,115.79902555205553,3.509655850098094e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50926,Meekatharra,WA,-26.445595815001592,118.71175370335305,2.405668674661981e-06,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50927,Meeking,WA,-33.248579008415824,116.63878012797502,9.416912916497276e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50928,Meelon,WA,-32.726375397814486,115.93588106766296,8.997337584917011e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50929,Meenaar,WA,-31.654316110222197,116.9028373917795,7.139445164452746e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50930,Meerup,WA,-34.65605439921758,116.02005536193192,2.384458204385127e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50931,Melaleuca,WA,-31.71531302307284,115.92017909982825,7.557470755003916e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50932,Melville (WA),WA,-32.04039961237158,115.80120753882944,2.2873304796548664e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50933,Menora,WA,-31.918834063559792,115.86225930856676,1.1002975768501174e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50934,Menzies (WA),WA,-29.710952130846007,121.1331071931822,7.640132425127554e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50935,Merilup,WA,-33.314497272427154,118.20209505336676,2.1259220555916e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50936,Merivale,WA,-33.82510547188335,122.17246659430945,4.329379228265668e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50937,Merkanooka,WA,-29.18396607098698,115.82611450159027,5.662837341540973e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50938,Merredin,WA,-31.480629249571997,118.30444895183385,2.3714067688656875e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50939,Merriwa (WA),WA,-31.66492449565178,115.71273912544989,2.1794077679606723e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50940,Meru,WA,-28.80344094352322,114.68642132451635,3.839882822246671e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50941,Metricup,WA,-33.78766478634546,115.12961999036771,5.561193549897642e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50942,Mettler,WA,-34.60227831182188,118.59051151920468,2.4038551965484242e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50943,Miamoon,WA,-30.15891083248418,116.4542517535555,1.1633364584711946e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50944,Middle Swan,WA,-31.858995845606533,116.01986077361951,1.2774590335213032e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50945,Middlesex (WA),WA,-34.306604891181074,116.17900643372053,8.107610347730074e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50946,Middleton Beach,WA,-35.02351417726748,117.91115613575924,7.249289605876028e-11,[],,0.0,Remote,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50947,Midland,WA,-31.889072911701287,116.01070643141557,3.9965508465149957e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50948,Midvale,WA,-31.886238813106267,116.02959935035906,2.750696096245951e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50949,Miling,WA,-30.41977862323947,116.37803614522142,6.540643711518298e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50950,Millars Well,WA,-20.73471569926876,116.81757018265333,2.9500090923596e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50951,Millbridge,WA,-33.30622173278295,115.73500705942546,1.7704083862714342e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50952,Millbrook (WA),WA,-34.906789528430146,117.87258082849691,1.884136909261201e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50953,Millendon,WA,-31.807734102671862,116.03670505696127,6.588977452043455e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50954,Mills Lake,WA,-33.856991874157,118.58526094431816,3.513141345903216e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50955,Millstream (WA),WA,-21.395045425990812,117.387842029009,2.434658115972791e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50956,Milo,WA,-29.27005461495398,115.18729932141723,1.7025033904201222e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50957,Milpara,WA,-34.98735279948444,117.86546054236467,2.0948530309748205e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50958,Mimegarra,WA,-30.858820020599385,115.50962354190631,2.9111144954598473e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50959,Mindarabin,WA,-33.88862147449077,118.3551153646437,5.368604703672031e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50960,Mindarie (WA),WA,-31.693341563187154,115.7091867479122,5.897491646505913e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50961,Mindarra,WA,-31.08626561841967,115.9532905881235,2.0944678677969327e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50962,Minding,WA,-33.28654401682708,117.17205812684911,1.4416812876445224e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50963,Mingenew,WA,-29.19873242750897,115.43743197708619,5.329402326517714e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50964,Minigin,WA,-32.92434185149727,117.0529423155056,2.1448296587367675e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50965,Minilya,WA,-23.856784154697465,114.63039389769564,7.865536934979009e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50966,Minnenooka,WA,-28.8499662997207,114.87033062930273,1.0019958066289951e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50967,Minnivale,WA,-31.056260684604517,117.17807122055238,2.4663964145740264e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50968,Minyirr,WA,-17.983014883453155,122.20233071305411,8.825299008607003e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50969,Mira Mar,WA,-35.015159191283004,117.90097105297879,1.484050337052234e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50970,Mirrabooka (WA),WA,-31.85962091620083,115.86588444869498,4.755879504746893e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50971,Mitchell Plateau,WA,-14.69208355205946,125.87262543251026,8.917590057878927e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50972,Mobrup,WA,-34.12498590212365,116.92989676556483,3.113104355125252e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50973,Mocardy,WA,-30.87405425298107,116.8870158374394,4.46791112209228e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50974,Mogumber,WA,-31.015524962125568,116.0472665883966,2.364045557667187e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50975,Mokine,WA,-31.748954905738323,116.57439622952509,5.028349637577965e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50976,Mokup,WA,-33.615017942371054,116.87896334248337,2.73992160692214e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50977,Mollerin,WA,-30.398062328014536,117.50255737622588,7.494765498730287e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50978,Molloy Island,WA,-34.26863004409902,115.21049004855456,2.79536167711841e-10,[],,0.0,Remote,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50979,Monjebup,WA,-34.26560962989548,118.56744110700292,1.8460946734533656e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50980,Monjingup,WA,-33.78934129301099,121.76929650643646,1.797553013553799e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50981,Moodiarrup,WA,-33.607776639420294,116.73964148488632,1.5202058995249004e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50982,Moojebing,WA,-33.605549318743314,117.54745280289377,9.998736115826345e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50983,Mooliabeenee,WA,-31.29811018582235,116.06977405770238,1.0091307899613184e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50984,Moondah,WA,-31.32017227183623,115.99076948053,3.8561570004881155e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50985,Moondyne,WA,-31.578947223892378,116.21477020688599,4.8101515728413205e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50986,Moonies Hill,WA,-34.1011614146987,117.53216889709657,1.8343133787250057e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50987,Moonyoonooka,WA,-28.780104500882487,114.76772821937183,1.4665073274944022e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50988,Moora (WA),WA,-30.615250727548258,116.00844290403099,3.395656189812807e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50989,Moore River National Park,WA,-31.114119223750944,115.67275505982575,2.0769918572464134e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50990,Mooriary,WA,-29.278593311793063,115.34803858961342,2.8057347198710947e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50991,Moorine Rock,WA,-31.357692768051585,119.15254185075115,6.612009422199804e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50992,Morangup,WA,-31.640381030535544,116.32809525970187,1.9308457147430598e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50993,Morawa,WA,-29.206583258358744,116.00115384947611,1.7674527622695834e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50994,Morbinning,WA,-32.11253079570764,117.1722572309497,1.4264276559385331e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50995,Mordalup,WA,-34.33025273372093,116.61607879836968,3.13887481635987e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50996,Moresby (WA),WA,-28.735010946862783,114.67240623494928,2.388500193802485e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50997,Morgantown,WA,-24.873712756269473,113.65929646490159,1.3025454714318632e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50998,Morley,WA,-31.887699989984792,115.91000744174198,1.0008205133001569e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
50999,Mornington (WA),WA,-33.16879680940807,116.0410371350107,2.2887962072685436e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51000,Mosman Park (WA),WA,-32.01479100036858,115.76555645737972,4.149706292514411e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51001,Moulyinning,WA,-33.25357439034476,117.95700547606064,2.1486318132277433e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51002,Mount Adams,WA,-29.368734411508296,115.10620112480049,2.9528683864666265e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51003,Mount Anketell,WA,-20.721015273176928,117.01200558007062,1.9064025777257036e-08,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51004,Mount Barker (WA),WA,-34.61758178867628,117.63444814733253,4.8138957826036795e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51005,Mount Budd,WA,-29.19437885500812,115.654899605163,1.4184795414789214e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51006,Mount Burges,WA,-30.58527151714464,120.90934872112484,3.0722442522975576e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51007,Mount Caroline,WA,-31.7635886713739,117.64181656021015,8.849431309823498e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
